order_id;product_name;fournisseur;order_date;quantity;unit_price;total_price
743;Barre de son 2.1;DisplayWorld;30/04/2024;29.0;1379.41;40002.9
744;Camera de securite IP;TechSolutions;30/04/2024;51.0;1845.1;94100.27
745;Disque SSD M.2 512GB;DataStore;30/04/2024;33.0;130.27;4298.94
746;Support pour laptop;KeyboardPro;30/04/2024;9.0;1707.09;15363.78
747;Cable Ethernet CAT6;KeyboardPro;30/04/2024;31.0;;
748;Disque dur NAS 8TB;TechSolutions;30/04/2024;36.0;1470.56;52940.01
749;Clavier retroeclaire;DisplayWorld;30/04/2024;;599.34;
750;Souris sans fil;DataStore;30/04/2024;;1581.48;
751;"Moniteur ultra-large 34""";MouseMaster;30/04/2024;27.0;263.99;7127.72
752;Enceintes de bureau;MouseMaster;30/04/2024;18.0;487.34;8772.19
753;Station meteo connectee;DisplayWorld;30/04/2024;24.0;1147.21;27532.98
754;Cle de securite USB;MouseMaster;30/04/2024;30.0;904.85;27145.41
755;Disque dur SSD 2TB;MouseMaster;30/04/2024;14.0;1768.95;24765.34
756;Kit de montage PC;MouseMaster;30/04/2024;;1150.89;
757;Ventilateur PC RGB;TechSolutions;30/04/2024;26.0;1532.44;39843.35
758;Cable DisplayPort;MouseMaster;30/04/2024;38.0;815.14;30975.49
759;Microphone USB professionnel;KeyboardPro;30/04/2024;13.0;1136.92;14779.91
760;Ecran gaming 144Hz;DisplayWorld;30/04/2024;35.0;1383.66;48428.08
761;Disque dur externe SSD 1TB;DisplayWorld;30/04/2024;42.0;;
762;Adaptateur USB-C vers HDMI;DisplayWorld;30/04/2024;28.0;;
763;Support vertical pour laptop;DisplayWorld;30/04/2024;25.0;;
764;"Disque dur interne 2.5""";MouseMaster;30/04/2024;30.0;392.79;11783.55
765;Clavier ergonomique;MouseMaster;30/04/2024;25.0;1251.02;31275.38
766;Souris gamer sans fil;TechSolutions;30/04/2024;;;
767;"Ecran 24"" Full HD";TechSolutions;30/04/2024;23.0;1790.36;41178.32
768;Camera de conference;DisplayWorld;30/04/2024;31.0;227.27;7045.41
769;Enceintes Bluetooth portables;DisplayWorld;30/04/2024;48.0;1000.12;48005.85
770;Disque SSD PCIe NVMe;KeyboardPro;30/04/2024;51.0;1758.87;89702.3
771;Hub USB-C multiport;DataStore;30/04/2024;17.0;484.65;8238.98
772;Cable d’alimentation secteur;KeyboardPro;30/04/2024;12.0;;
773;Disque dur externe 4TB;DisplayWorld;30/04/2024;;282.91;
774;Cle de cryptage USB;KeyboardPro;30/04/2024;33.0;;
775;Support pour moniteur;MouseMaster;30/04/2024;29.0;;
776;Disque dur interne 3TB;TechSolutions;30/04/2024;51.0;1088.89;55533.51
777;Microphone de studio;DataStore;30/04/2024;15.0;1983.81;29757.21
778;"Ecran 32"" 4K UHD";TechSolutions;30/04/2024;7.0;536.07;3752.5
779;Disque SSD portable 512GB;KeyboardPro;30/04/2024;53.0;1471.47;77987.85
780;Cable USB 3.0;DisplayWorld;30/04/2024;31.0;460.48;14274.79
781;Ventilateur pour GPU;DisplayWorld;30/04/2024;;74.03;
782;Disque dur interne 1TB;TechSolutions;30/04/2024;39.0;1226.01;47814.33
783;Clavier mecanique retroeclaire;DisplayWorld;30/04/2024;18.0;633.86;11409.56
784;Souris optique gaming;KeyboardPro;30/04/2024;31.0;589.78;18283.27
785;"Ecran portable 13""";MouseMaster;30/04/2024;25.0;1521.95;38048.64
786;Camera de webcam 4K;DataStore;30/04/2024;31.0;128.77;3991.79
787;Disque dur externe 5TB;MouseMaster;30/04/2024;22.0;2344.43;51577.41
788;Adaptateur Ethernet USB;KeyboardPro;30/04/2024;;838.71;
789;Support pour disque dur;MouseMaster;30/04/2024;29.0;1228.49;35626.31
790;Disque SSD SATA 1TB;MouseMaster;30/04/2024;24.0;1585.34;38048.11
791;Cle USB 64GB;MouseMaster;30/04/2024;48.0;;
792;Microphone de streaming;MouseMaster;30/04/2024;61.0;563.24;34357.83
793;"Ecran 27"" IPS";KeyboardPro;30/04/2024;11.0;1945.18;21397.01
794;Enceintes de gaming 5.1;MouseMaster;30/04/2024;;634.3;
795;Disque dur interne 4TB;DataStore;30/04/2024;25.0;;
796;Cable HDMI 2.0;MouseMaster;30/04/2024;13.0;2013.7;26178.08
797;Disque SSD M.2 1TB;TechSolutions;30/04/2024;13.0;727.33;9455.26
798;Support pour casque audio;DataStore;30/04/2024;45.0;1510.95;67992.57
799;Disque dur interne 6TB;TechSolutions;30/04/2024;;222.9;
800;Cle de securite biometrie;DisplayWorld;30/04/2024;16.0;1580.2;25283.22
801;Support pour laptop avec refroidissement;MouseMaster;30/04/2024;12.0;1514.58;18174.98
802;Laptop Gaming ROG;DisplayWorld;15/05/2024;10.0;210.22;2102.17
803;SSD 1TB NVMe;MouseMaster;15/05/2024;42.0;1043.52;43827.71
804;"Moniteur 27"" 4K";MouseMaster;15/05/2024;45.0;1027.98;46259.16
805;Clavier mecanique;TechSolutions;15/05/2024;;116.27;
806;Souris Gaming RGB;DisplayWorld;15/05/2024;16.0;724.5;11591.92
807;Carte graphique RTX 3080;TechSolutions;15/05/2024;20.0;1263.84;25276.77
808;RAM 16GB DDR4;DataStore;15/05/2024;11.0;1396.97;15366.63
809;Disque dur externe 2TB;TechSolutions;15/05/2024;66.0;;
810;Casque audio gaming;TechSolutions;15/05/2024;16.0;1880.36;30085.68
811;Imprimante laser couleur;TechSolutions;15/05/2024;32.0;914.5;29263.94
812;Webcam HD 1080p;DisplayWorld;15/05/2024;42.0;996.35;41846.79
813;Enceintes Bluetooth;DisplayWorld;15/05/2024;20.0;2089.84;41796.75
814;Station d'accueil USB-C;DataStore;15/05/2024;33.0;303.07;10001.4
815;Powerbank 20000mAh;KeyboardPro;15/05/2024;27.0;1340.09;36182.4
816;Routeur Wi-Fi 6;MouseMaster;15/05/2024;;;
817;Switch Ethernet 24 ports;DataStore;15/05/2024;;;
818;Microphone cardioide;TechSolutions;15/05/2024;24.0;1618.25;38838.07
819;Disque SSD portable 1TB;DisplayWorld;15/05/2024;;1249.44;
820;Ventilateur CPU RGB;DataStore;15/05/2024;21.0;423.11;8885.25
821;Boitier PC ATX;KeyboardPro;15/05/2024;33.0;999.08;32969.56
822;Alimentation 750W;DisplayWorld;15/05/2024;41.0;1885.26;77295.83
823;Kit de refroidissement liquide;KeyboardPro;15/05/2024;15.0;147.49;2212.28
824;Cle USB 128GB;MouseMaster;15/05/2024;39.0;563.04;21958.75
825;Hub USB 4 ports;TechSolutions;15/05/2024;28.0;793.82;22226.85
826;Adaptateur HDMI 4K;DisplayWorld;15/05/2024;;1712.94;
827;"Ecran tactile 15""";TechSolutions;15/05/2024;40.0;598.1;23924.08
828;Projecteur portable;TechSolutions;15/05/2024;41.0;402.84;16516.57
829;Tablette graphique;DataStore;15/05/2024;17.0;;
830;"Disque dur interne 3.5""";DataStore;15/05/2024;43.0;2007.35;86316.24
831;Carte mere Z490;TechSolutions;15/05/2024;25.0;;
832;Barre de son 2.1;DisplayWorld;15/05/2024;14.0;1022.25;14311.54
833;Camera de securite IP;MouseMaster;15/05/2024;;;
834;Disque SSD M.2 512GB;DataStore;15/05/2024;30.0;199.28;5978.32
835;Support pour laptop;TechSolutions;15/05/2024;11.0;1491.66;16408.3
836;Cable Ethernet CAT6;DataStore;15/05/2024;29.0;494.41;14337.82
837;Disque dur NAS 8TB;KeyboardPro;15/05/2024;32.0;493.94;15805.99
838;Clavier retroeclaire;DisplayWorld;15/05/2024;;1433.15;
839;Souris sans fil;KeyboardPro;15/05/2024;;552.64;
840;"Moniteur ultra-large 34""";TechSolutions;15/05/2024;11.0;1427.26;15699.89
841;Enceintes de bureau;KeyboardPro;15/05/2024;40.0;1313.95;52557.89
842;Station meteo connectee;TechSolutions;15/05/2024;10.0;1344.42;13444.22
843;Cle de securite USB;KeyboardPro;15/05/2024;9.0;425.46;3829.18
844;Disque dur SSD 2TB;TechSolutions;15/05/2024;17.0;;
845;Kit de montage PC;DisplayWorld;15/05/2024;13.0;1745.85;22696.0
846;Ventilateur PC RGB;TechSolutions;15/05/2024;47.0;914.21;42967.94
847;Cable DisplayPort;DataStore;15/05/2024;38.0;1419.72;53949.37
848;Microphone USB professionnel;MouseMaster;15/05/2024;;1957.05;
849;Ecran gaming 144Hz;DataStore;15/05/2024;43.0;;
850;Disque dur externe SSD 1TB;DisplayWorld;15/05/2024;;464.58;
851;Adaptateur USB-C vers HDMI;DataStore;15/05/2024;50.0;;
852;Support vertical pour laptop;DisplayWorld;15/05/2024;11.0;1086.56;11952.14
853;"Disque dur interne 2.5""";MouseMaster;15/05/2024;27.0;561.06;15148.59
854;Clavier ergonomique;DisplayWorld;15/05/2024;51.0;135.2;6895.19
855;Souris gamer sans fil;TechSolutions;15/05/2024;42.0;239.82;10072.31
856;"Ecran 24"" Full HD";MouseMaster;15/05/2024;;1396.56;
857;Camera de conference;DataStore;15/05/2024;;;
858;Enceintes Bluetooth portables;MouseMaster;15/05/2024;16.0;1769.18;28306.84
859;Disque SSD PCIe NVMe;DisplayWorld;15/05/2024;8.0;196.76;1574.06
860;Hub USB-C multiport;MouseMaster;15/05/2024;44.0;1563.09;68776.14
861;Cable d’alimentation secteur;DataStore;15/05/2024;15.0;1354.58;20318.73
862;Disque dur externe 4TB;DisplayWorld;15/05/2024;16.0;656.35;10501.65
863;Cle de cryptage USB;MouseMaster;15/05/2024;32.0;1946.16;62276.97
864;Support pour moniteur;DataStore;15/05/2024;45.0;1620.02;72900.91
865;Disque dur interne 3TB;DataStore;15/05/2024;18.0;2067.67;37218.03
866;Microphone de studio;TechSolutions;15/05/2024;38.0;882.84;33547.89
867;"Ecran 32"" 4K UHD";KeyboardPro;15/05/2024;37.0;1924.88;71220.46
868;Disque SSD portable 512GB;KeyboardPro;15/05/2024;38.0;2083.61;79177.32
869;Cable USB 3.0;MouseMaster;15/05/2024;42.0;1458.89;61273.49
870;Ventilateur pour GPU;DisplayWorld;15/05/2024;38.0;;
871;Disque dur interne 1TB;DisplayWorld;15/05/2024;;1705.84;
872;Clavier mecanique retroeclaire;KeyboardPro;15/05/2024;;334.96;
873;Souris optique gaming;DataStore;15/05/2024;42.0;;
874;"Ecran portable 13""";DisplayWorld;15/05/2024;49.0;151.52;7424.33
875;Camera de webcam 4K;TechSolutions;15/05/2024;23.0;556.04;12788.87
876;Disque dur externe 5TB;MouseMaster;15/05/2024;23.0;;
877;Adaptateur Ethernet USB;DisplayWorld;15/05/2024;18.0;339.67;6114.01
878;Support pour disque dur;TechSolutions;15/05/2024;18.0;1819.34;32748.06
879;Disque SSD SATA 1TB;DataStore;15/05/2024;11.0;401.14;4412.49
880;Cle USB 64GB;KeyboardPro;15/05/2024;19.0;1058.02;20102.39
881;Microphone de streaming;TechSolutions;15/05/2024;45.0;;
882;"Ecran 27"" IPS";MouseMaster;15/05/2024;;156.54;
883;Enceintes de gaming 5.1;DisplayWorld;15/05/2024;;1047.27;
884;Disque dur interne 4TB;MouseMaster;15/05/2024;;1505.0;
885;Cable HDMI 2.0;DisplayWorld;15/05/2024;40.0;;
886;Disque SSD M.2 1TB;DataStore;15/05/2024;39.0;924.65;36061.43
887;Support pour casque audio;TechSolutions;15/05/2024;25.0;134.23;3355.64
888;Disque dur interne 6TB;TechSolutions;15/05/2024;23.0;1417.27;32597.24
889;Cle de securite biometrie;DataStore;15/05/2024;20.0;395.46;7909.3
890;Support pour laptop avec refroidissement;KeyboardPro;15/05/2024;34.0;206.44;7018.89
891;Laptop Gaming ROG;KeyboardPro;30/05/2024;6.0;1065.08;6390.48
892;SSD 1TB NVMe;KeyboardPro;30/05/2024;18.0;507.22;9129.89
893;"Moniteur 27"" 4K";MouseMaster;30/05/2024;22.0;952.33;20951.34
894;Clavier mecanique;KeyboardPro;30/05/2024;28.0;119.58;3348.28
895;Souris Gaming RGB;DisplayWorld;30/05/2024;;1311.33;
896;Carte graphique RTX 3080;KeyboardPro;30/05/2024;39.0;85.43;3331.79
897;RAM 16GB DDR4;TechSolutions;30/05/2024;25.0;304.42;7610.49
898;Disque dur externe 2TB;MouseMaster;30/05/2024;15.0;1486.28;22294.15
899;Casque audio gaming;DisplayWorld;30/05/2024;29.0;1633.72;47378.01
900;Imprimante laser couleur;DataStore;30/05/2024;28.0;1427.73;39976.37
901;Webcam HD 1080p;DataStore;30/05/2024;17.0;1318.03;22406.55
902;Enceintes Bluetooth;TechSolutions;30/05/2024;40.0;576.97;23079.0
903;Station d'accueil USB-C;KeyboardPro;30/05/2024;23.0;146.71;3374.41
904;Powerbank 20000mAh;DataStore;30/05/2024;25.0;1485.44;37135.97
905;Routeur Wi-Fi 6;MouseMaster;30/05/2024;24.0;;
906;Switch Ethernet 24 ports;DataStore;30/05/2024;14.0;830.22;11623.11
907;Microphone cardioide;DisplayWorld;30/05/2024;19.0;1592.38;30255.21
908;Disque SSD portable 1TB;DataStore;30/05/2024;37.0;949.73;35140.02
909;Ventilateur CPU RGB;TechSolutions;30/05/2024;15.0;939.23;14088.39
910;Boitier PC ATX;KeyboardPro;30/05/2024;31.0;379.53;11765.4
911;Alimentation 750W;DisplayWorld;30/05/2024;;755.44;
912;Kit de refroidissement liquide;TechSolutions;30/05/2024;47.0;1564.05;73510.26
913;Cle USB 128GB;DisplayWorld;30/05/2024;;461.57;
914;Hub USB 4 ports;KeyboardPro;30/05/2024;17.0;55.47;943.03
915;Adaptateur HDMI 4K;DataStore;30/05/2024;15.0;1796.6;26949.0
916;"Ecran tactile 15""";DataStore;30/05/2024;29.0;1528.61;44329.81
917;Projecteur portable;TechSolutions;30/05/2024;9.0;1092.01;9828.11
918;Tablette graphique;KeyboardPro;30/05/2024;;;
919;"Disque dur interne 3.5""";DisplayWorld;30/05/2024;23.0;296.83;6827.07
920;Carte mere Z490;KeyboardPro;30/05/2024;16.0;1660.75;26571.94
921;Barre de son 2.1;DataStore;30/05/2024;37.0;166.82;6172.42
922;Camera de securite IP;TechSolutions;30/05/2024;11.0;632.28;6955.11
923;Disque SSD M.2 512GB;TechSolutions;30/05/2024;32.0;893.13;28580.02
924;Support pour laptop;DataStore;30/05/2024;41.0;1510.21;61918.42
925;Cable Ethernet CAT6;DisplayWorld;30/05/2024;17.0;;
926;Disque dur NAS 8TB;DisplayWorld;30/05/2024;20.0;554.33;11086.61
927;Clavier retroeclaire;DataStore;30/05/2024;35.0;;
928;Souris sans fil;DisplayWorld;30/05/2024;9.0;;
929;"Moniteur ultra-large 34""";DataStore;30/05/2024;13.0;1818.2;23636.56
930;Enceintes de bureau;TechSolutions;30/05/2024;14.0;227.85;3189.97
931;Station meteo connectee;MouseMaster;30/05/2024;32.0;577.47;18479.15
932;Cle de securite USB;MouseMaster;30/05/2024;16.0;2127.33;34037.34
933;Disque dur SSD 2TB;DisplayWorld;30/05/2024;55.0;;
934;Kit de montage PC;MouseMaster;30/05/2024;42.0;2028.01;85176.61
935;Ventilateur PC RGB;DisplayWorld;30/05/2024;28.0;880.07;24641.99
936;Cable DisplayPort;KeyboardPro;30/05/2024;13.0;;
937;Microphone USB professionnel;DisplayWorld;30/05/2024;11.0;;
938;Ecran gaming 144Hz;MouseMaster;30/05/2024;17.0;;
939;Disque dur externe SSD 1TB;MouseMaster;30/05/2024;51.0;1493.8;76183.6
940;Adaptateur USB-C vers HDMI;DisplayWorld;30/05/2024;46.0;;
941;Support vertical pour laptop;TechSolutions;30/05/2024;49.0;1751.13;85805.55
942;"Disque dur interne 2.5""";KeyboardPro;30/05/2024;16.0;;
943;Clavier ergonomique;DataStore;30/05/2024;13.0;725.35;9429.55
944;Souris gamer sans fil;TechSolutions;30/05/2024;;2082.28;
945;"Ecran 24"" Full HD";MouseMaster;30/05/2024;40.0;1244.09;49763.77
946;Camera de conference;MouseMaster;30/05/2024;;;
947;Enceintes Bluetooth portables;MouseMaster;30/05/2024;15.0;213.76;3206.46
948;Disque SSD PCIe NVMe;MouseMaster;30/05/2024;;659.35;
949;Hub USB-C multiport;DisplayWorld;30/05/2024;12.0;1224.78;14697.31
950;Cable d’alimentation secteur;KeyboardPro;30/05/2024;30.0;633.82;19014.56
951;Disque dur externe 4TB;KeyboardPro;30/05/2024;;1472.33;
952;Cle de cryptage USB;MouseMaster;30/05/2024;39.0;669.68;26117.6
953;Support pour moniteur;KeyboardPro;30/05/2024;47.0;1913.99;89957.3
954;Disque dur interne 3TB;KeyboardPro;30/05/2024;34.0;471.83;16042.38
955;Microphone de studio;TechSolutions;30/05/2024;27.0;243.34;6570.18
956;"Ecran 32"" 4K UHD";DisplayWorld;30/05/2024;48.0;;
957;Disque SSD portable 512GB;TechSolutions;30/05/2024;13.0;956.2;12430.56
958;Cable USB 3.0;MouseMaster;30/05/2024;9.0;1717.38;15456.39
959;Ventilateur pour GPU;DisplayWorld;30/05/2024;24.0;876.73;21041.44
960;Disque dur interne 1TB;DisplayWorld;30/05/2024;37.0;1853.87;68593.29
961;Clavier mecanique retroeclaire;MouseMaster;30/05/2024;36.0;;
962;Souris optique gaming;DisplayWorld;30/05/2024;35.0;656.17;22966.1
963;"Ecran portable 13""";DisplayWorld;30/05/2024;14.0;2035.74;28500.35
964;Camera de webcam 4K;TechSolutions;30/05/2024;;2081.56;
965;Disque dur externe 5TB;TechSolutions;30/05/2024;28.0;1550.06;43401.56
966;Adaptateur Ethernet USB;DisplayWorld;30/05/2024;43.0;;
967;Support pour disque dur;MouseMaster;30/05/2024;;1499.1;
968;Disque SSD SATA 1TB;DataStore;30/05/2024;17.0;;
969;Cle USB 64GB;DataStore;30/05/2024;45.0;2153.38;96902.23
970;Microphone de streaming;KeyboardPro;30/05/2024;47.0;402.05;18896.58
971;"Ecran 27"" IPS";MouseMaster;30/05/2024;37.0;;
972;Enceintes de gaming 5.1;TechSolutions;30/05/2024;38.0;1585.0;60230.04
973;Disque dur interne 4TB;TechSolutions;30/05/2024;9.0;;
974;Cable HDMI 2.0;MouseMaster;30/05/2024;46.0;;
975;Disque SSD M.2 1TB;KeyboardPro;30/05/2024;18.0;1341.06;24139.0
976;Support pour casque audio;DisplayWorld;30/05/2024;43.0;1475.95;63466.01
977;Disque dur interne 6TB;MouseMaster;30/05/2024;33.0;1277.09;42143.83
978;Cle de securite biometrie;DataStore;30/05/2024;54.0;606.52;32752.27
979;Support pour laptop avec refroidissement;DisplayWorld;30/05/2024;28.0;1503.93;42110.01
980;Laptop Gaming ROG;DisplayWorld;14/06/2024;19.0;1653.84;31423.02
981;SSD 1TB NVMe;MouseMaster;14/06/2024;24.0;2000.33;48007.82
982;"Moniteur 27"" 4K";DataStore;14/06/2024;13.0;330.07;4290.95
983;Clavier mecanique;DisplayWorld;14/06/2024;52.0;1027.72;53441.65
984;Souris Gaming RGB;MouseMaster;14/06/2024;39.0;1882.45;73415.37
985;Carte graphique RTX 3080;MouseMaster;14/06/2024;58.0;1942.44;112661.3
986;RAM 16GB DDR4;DataStore;14/06/2024;16.0;1162.55;18600.79
987;Disque dur externe 2TB;TechSolutions;14/06/2024;32.0;340.62;10899.75
988;Casque audio gaming;DataStore;14/06/2024;27.0;333.25;8997.63
989;Imprimante laser couleur;MouseMaster;14/06/2024;;246.31;
990;Webcam HD 1080p;KeyboardPro;14/06/2024;26.0;697.72;18140.84
991;Enceintes Bluetooth;KeyboardPro;14/06/2024;47.0;1734.88;81539.46
992;Station d'accueil USB-C;MouseMaster;14/06/2024;17.0;641.76;10910.0
993;Powerbank 20000mAh;MouseMaster;14/06/2024;24.0;887.58;21301.87
994;Routeur Wi-Fi 6;DisplayWorld;14/06/2024;;2182.67;
995;Switch Ethernet 24 ports;KeyboardPro;14/06/2024;16.0;759.99;12159.83
996;Microphone cardioide;MouseMaster;14/06/2024;28.0;449.63;12589.73
997;Disque SSD portable 1TB;MouseMaster;14/06/2024;;1473.17;
998;Ventilateur CPU RGB;DataStore;14/06/2024;27.0;2088.54;56390.51
999;Boitier PC ATX;DataStore;14/06/2024;33.0;;
1000;Alimentation 750W;MouseMaster;14/06/2024;;1260.63;
1001;Kit de refroidissement liquide;TechSolutions;14/06/2024;11.0;;
1002;Cle USB 128GB;TechSolutions;14/06/2024;52.0;1708.69;88851.78
1003;Hub USB 4 ports;DataStore;14/06/2024;37.0;1166.31;43153.38
1004;Adaptateur HDMI 4K;DataStore;14/06/2024;9.0;1873.2;16858.81
1005;"Ecran tactile 15""";TechSolutions;14/06/2024;10.0;1426.02;14260.23
1006;Projecteur portable;DisplayWorld;14/06/2024;27.0;;
1007;Tablette graphique;MouseMaster;14/06/2024;45.0;1014.46;45650.79
1008;"Disque dur interne 3.5""";MouseMaster;14/06/2024;13.0;460.79;5990.29
1009;Carte mere Z490;DisplayWorld;14/06/2024;28.0;;
1010;Barre de son 2.1;MouseMaster;14/06/2024;44.0;730.09;32123.8
1011;Camera de securite IP;MouseMaster;14/06/2024;21.0;109.99;2309.77
1012;Disque SSD M.2 512GB;DataStore;14/06/2024;31.0;;
1013;Support pour laptop;DisplayWorld;14/06/2024;48.0;406.03;19489.31
1014;Cable Ethernet CAT6;KeyboardPro;14/06/2024;31.0;1173.83;36388.73
1015;Disque dur NAS 8TB;MouseMaster;14/06/2024;36.0;1539.13;55408.56
1016;Clavier retroeclaire;DataStore;14/06/2024;36.0;;
1017;Souris sans fil;MouseMaster;14/06/2024;44.0;1405.76;61853.55
1018;"Moniteur ultra-large 34""";MouseMaster;14/06/2024;16.0;1140.13;18242.08
1019;Enceintes de bureau;TechSolutions;14/06/2024;50.0;212.15;10607.41
1020;Station meteo connectee;DataStore;14/06/2024;22.0;1576.32;34679.08
1021;Cle de securite USB;DisplayWorld;14/06/2024;45.0;1920.72;86432.39
1022;Disque dur SSD 2TB;MouseMaster;14/06/2024;;1256.7;
1023;Kit de montage PC;DisplayWorld;14/06/2024;19.0;;
1024;Ventilateur PC RGB;DataStore;14/06/2024;37.0;2132.09;78887.34
1025;Cable DisplayPort;DataStore;14/06/2024;46.0;705.11;32435.27
1026;Microphone USB professionnel;TechSolutions;14/06/2024;44.0;;
1027;Ecran gaming 144Hz;DisplayWorld;14/06/2024;58.0;;
1028;Disque dur externe SSD 1TB;DataStore;14/06/2024;45.0;1683.79;75770.37
1029;Adaptateur USB-C vers HDMI;DisplayWorld;14/06/2024;16.0;;
1030;Support vertical pour laptop;KeyboardPro;14/06/2024;46.0;1199.26;55166.06
1031;"Disque dur interne 2.5""";MouseMaster;14/06/2024;;1932.03;
1032;Clavier ergonomique;TechSolutions;14/06/2024;19.0;1467.1;27874.86
1033;Souris gamer sans fil;MouseMaster;14/06/2024;;;
1034;"Ecran 24"" Full HD";TechSolutions;14/06/2024;26.0;922.7;23990.15
1035;Camera de conference;DataStore;14/06/2024;49.0;1526.55;74800.76
1036;Enceintes Bluetooth portables;DisplayWorld;14/06/2024;18.0;1482.58;26686.44
1037;Disque SSD PCIe NVMe;KeyboardPro;14/06/2024;15.0;606.52;9097.86
1038;Hub USB-C multiport;DisplayWorld;14/06/2024;;872.26;
1039;Cable d’alimentation secteur;MouseMaster;14/06/2024;35.0;184.34;6451.9
1040;Disque dur externe 4TB;MouseMaster;14/06/2024;;595.86;
1041;Cle de cryptage USB;KeyboardPro;14/06/2024;11.0;;
1042;Support pour moniteur;DataStore;14/06/2024;11.0;;
1043;Disque dur interne 3TB;DataStore;14/06/2024;11.0;1388.34;15271.7
1044;Microphone de studio;MouseMaster;14/06/2024;45.0;403.54;18159.45
1045;"Ecran 32"" 4K UHD";KeyboardPro;14/06/2024;34.0;465.53;15828.03
1046;Disque SSD portable 512GB;DataStore;14/06/2024;9.0;1242.84;11185.52
1047;Cable USB 3.0;DisplayWorld;14/06/2024;47.0;992.54;46649.46
1048;Ventilateur pour GPU;KeyboardPro;14/06/2024;21.0;108.78;2284.3
1049;Disque dur interne 1TB;MouseMaster;14/06/2024;20.0;1113.31;22266.11
1050;Clavier mecanique retroeclaire;TechSolutions;14/06/2024;13.0;792.31;10300.04
1051;Souris optique gaming;DisplayWorld;14/06/2024;36.0;;
1052;"Ecran portable 13""";TechSolutions;14/06/2024;;311.82;
1053;Camera de webcam 4K;DisplayWorld;14/06/2024;15.0;182.68;2740.22
1054;Disque dur externe 5TB;DisplayWorld;14/06/2024;17.0;647.37;11005.22
1055;Adaptateur Ethernet USB;DataStore;14/06/2024;48.0;474.0;22751.83
1056;Support pour disque dur;MouseMaster;14/06/2024;63.0;1471.64;92713.14
1057;Disque SSD SATA 1TB;MouseMaster;14/06/2024;;930.98;
1058;Cle USB 64GB;DisplayWorld;14/06/2024;18.0;1650.9;29716.2
1059;Microphone de streaming;DataStore;14/06/2024;34.0;1106.68;37627.21
1060;"Ecran 27"" IPS";MouseMaster;14/06/2024;12.0;;
1061;Enceintes de gaming 5.1;DisplayWorld;14/06/2024;10.0;;
1062;Disque dur interne 4TB;DisplayWorld;14/06/2024;42.0;1311.12;55067.12
1063;Cable HDMI 2.0;DataStore;14/06/2024;38.0;538.5;20462.95
1064;Disque SSD M.2 1TB;DataStore;14/06/2024;8.0;1395.27;11162.13
1065;Support pour casque audio;DataStore;14/06/2024;25.0;1804.38;45109.54
1066;Disque dur interne 6TB;MouseMaster;14/06/2024;;251.62;
1067;Cle de securite biometrie;TechSolutions;14/06/2024;33.0;;
1068;Support pour laptop avec refroidissement;DataStore;14/06/2024;46.0;1573.58;72384.66
1069;Laptop Gaming ROG;MouseMaster;29/06/2024;17.0;855.65;14546.03
1070;SSD 1TB NVMe;DataStore;29/06/2024;25.0;1271.14;31778.51
1071;"Moniteur 27"" 4K";DisplayWorld;29/06/2024;;1706.86;
1072;Clavier mecanique;TechSolutions;29/06/2024;42.0;1819.22;76407.34
1073;Souris Gaming RGB;DisplayWorld;29/06/2024;25.0;1203.55;30088.75
1074;Carte graphique RTX 3080;DataStore;29/06/2024;10.0;;
1075;RAM 16GB DDR4;MouseMaster;29/06/2024;28.0;1372.74;38436.61
1076;Disque dur externe 2TB;MouseMaster;29/06/2024;36.0;1432.95;51586.2
1077;Casque audio gaming;KeyboardPro;29/06/2024;18.0;1217.71;21918.81
1078;Imprimante laser couleur;TechSolutions;29/06/2024;38.0;;
1079;Webcam HD 1080p;DataStore;29/06/2024;9.0;1614.36;14529.23
1080;Enceintes Bluetooth;DataStore;29/06/2024;30.0;775.67;23269.99
1081;Station d'accueil USB-C;KeyboardPro;29/06/2024;8.0;184.97;1479.78
1082;Powerbank 20000mAh;DisplayWorld;29/06/2024;22.0;859.04;18898.98
1083;Routeur Wi-Fi 6;DisplayWorld;29/06/2024;43.0;1257.3;54063.88
1084;Switch Ethernet 24 ports;KeyboardPro;29/06/2024;39.0;1529.15;59636.83
1085;Microphone cardioide;DataStore;29/06/2024;;642.62;
1086;Disque SSD portable 1TB;TechSolutions;29/06/2024;6.0;925.78;5554.67
1087;Ventilateur CPU RGB;TechSolutions;29/06/2024;;2224.8;
1088;Boitier PC ATX;KeyboardPro;29/06/2024;37.0;1032.18;38190.81
1089;Alimentation 750W;MouseMaster;29/06/2024;50.0;1026.43;51321.68
1090;Kit de refroidissement liquide;KeyboardPro;29/06/2024;34.0;1289.75;43851.6
1091;Cle USB 128GB;TechSolutions;29/06/2024;21.0;254.54;5345.35
1092;Hub USB 4 ports;TechSolutions;29/06/2024;41.0;1408.36;57742.92
1093;Adaptateur HDMI 4K;KeyboardPro;29/06/2024;11.0;1191.66;13108.24
1094;"Ecran tactile 15""";MouseMaster;29/06/2024;;884.23;
1095;Projecteur portable;TechSolutions;29/06/2024;50.0;;
1096;Tablette graphique;MouseMaster;29/06/2024;;1677.27;
1097;"Disque dur interne 3.5""";DisplayWorld;29/06/2024;33.0;;
1098;Carte mere Z490;KeyboardPro;29/06/2024;22.0;;
1099;Barre de son 2.1;DisplayWorld;29/06/2024;17.0;1127.5;19167.46
